Date,Group,TopicType,Url,Title,PageViews,PVMoM,Visitors,Engagement,Flags,BounceRate,ClickThroughRate,CopyTryScrollRate,ExitRate,HelpfulRating,Ratings,Verbatims,Drilldown,Trends,Freshness,MSUpdateCycleDays,LastPublished,LastReviewed,OrganicSearchReferrals,OrganicSearchRate,DirectTrafficRate,MicrosoftTrafficRate,ExternalTrafficRate,SocialMediaTrafficRate,CopyRate,TryRate,ScrollRate,FirstPublished,MSAuthor,IsHistorical,RedirectUrl,PlatformId,CSAs
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/agents/how-to/tools/model-context-protocol-samples,Code Samples for the Model Context Protocol Tool (Preview) - Azure AI Foundry,"4,098",-5.5%,"2,064",H,0,11.9%,44.8%,87.5%,34.3%,57.1%,7,3,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3bcf1c7a-3e34-9a27-da69-5c2644087631&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3bcf1c7a-3e34-9a27-da69-5c2644087631&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-19,2025-08-18,561,13.7%,12.6%,71.5%,2.0%,0.2%,13%,0%,88%,6/27/2025,aahi,No,,3bcf1c7a-3e34-9a27-da69-5c2644087631,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/how-to/file-search,How to use Azure OpenAI Assistants file search - Azure OpenAI,"2,626",-26.7%,"1,579",H,0,14.1%,25.0%,81.6%,44.6%,0.0%,1,1,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-c20f4592-98b3-8d27-d08a-ead3375105e2&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-c20f4592-98b3-8d27-d08a-ead3375105e2&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,90,2025-07-02,2025-05-20,560,21.3%,19.8%,53.7%,5.1%,0.0%,8%,0%,82%,7/2/2025,aahi,No,,c20f4592-98b3-8d27-d08a-ead3375105e2,
August 2025,Concepts,quickstart,https://learn.microsoft.com/en-us/azure/ai-services/multi-service-resource,Create an AI Foundry resource - Azure AI services,"4,268",-9.0%,"2,678",H,0,12.8%,33.7%,84.5%,28.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-791bfa66-9c98-e02a-0e77-d726910be9b9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-791bfa66-9c98-e02a-0e77-d726910be9b9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,0,2025-08-29,2025-07-16,559,13.1%,23.0%,57.7%,6.2%,0.0%,4%,0%,85%,8/28/2024,lajanuar,No,,791bfa66-9c98-e02a-0e77-d726910be9b9,"[""data-ai""]"
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/speech-translation,Speech translation overview - Speech service - Azure AI services,"2,576",-10.1%,"1,732",H,1,14.7%,47.1%,74.1%,32.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-fb70f4ad-bd16-be8e-f198-6ae68774ee2a&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-fb70f4ad-bd16-be8e-f198-6ae68774ee2a&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,551,21.4%,17.3%,57.3%,4.0%,0.0%,2%,0%,74%,8/28/2024,pafarley,No,,fb70f4ad-bd16-be8e-f198-6ae68774ee2a,"[""data-ai""]"
August 2025,Navigation,hub-page,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/,"Speech service documentation - Tutorials, API Reference - Azure AI services - Azure AI services","5,770",-7.4%,"3,739",H,1,18.4%,51.1%,54.7%,16.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-a5549363-8f46-cac1-340a-74cb71b07dc1&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-a5549363-8f46-cac1-340a-74cb71b07dc1&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-25,2025-08-07,548,9.5%,18.8%,58.5%,13.2%,0.0%,1%,0%,55%,8/28/2024,pafarley,No,,a5549363-8f46-cac1-340a-74cb71b07dc1,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/how-to/use-web-app,Use the Azure OpenAI web app - Azure OpenAI in Azure AI Foundry Models,"1,431",-20.9%,893,H,0,14.0%,31.3%,81.6%,40.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-498ede18-bb96-f7ce-123c-0da476c1a0fa&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-498ede18-bb96-f7ce-123c-0da476c1a0fa&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,90,2025-07-31,2025-05-20,541,37.8%,20.8%,35.8%,4.9%,0.7%,7%,0%,81%,7/2/2025,aahi,No,,498ede18-bb96-f7ce-123c-0da476c1a0fa,
August 2025,Concepts,concept-article,https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/retrieval-augmented-generation,Retrieval augmented generation in Azure AI Foundry portal - Azure AI Foundry,"2,563",-15.4%,"1,794",H,1,16.8%,48.4%,76.8%,20.4%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3d6c2f0e-0e60-77d7-f064-29404a9a40ab&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3d6c2f0e-0e60-77d7-f064-29404a9a40ab&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-08,2025-08-05,539,21.0%,16.1%,61.6%,1.1%,0.2%,2%,0%,77%,2/28/2025,sgilley,No,,3d6c2f0e-0e60-77d7-f064-29404a9a40ab,
August 2025,Concepts,concept-article,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/costs-plan-manage,Plan and manage costs for Azure AI Foundry - Azure AI Foundry,"2,581",-13.8%,"1,791",H,1,16.0%,32.8%,83.7%,37.3%,100.0%,1,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-cbf08c20-4a88-8aa9-1acc-af6e4f83bfc3&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-cbf08c20-4a88-8aa9-1acc-af6e4f83bfc3&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-19,2025-08-12,532,20.6%,14.1%,60.8%,4.5%,0.1%,2%,0%,83%,2/28/2025,mopeakande,No,,cbf08c20-4a88-8aa9-1acc-af6e4f83bfc3,
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/concepts/red-teaming,Planning red teaming for large language models (LLMs) and their applications - Azure OpenAI in Azure AI Foundry Models,"2,409",-6.6%,"1,689",L,2,18.8%,13.4%,76.4%,57.2%,100.0%,2,1,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7ebc6827-76a8-a922-d16b-69ce16a51a2c&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7ebc6827-76a8-a922-d16b-69ce16a51a2c&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-07-02,2025-07-02,531,22.0%,25.3%,32.8%,19.0%,1.0%,3%,0%,76%,7/2/2025,mbullwin,No,,7ebc6827-76a8-a922-d16b-69ce16a51a2c,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/agents/how-to/tools/openapi-spec,How to use Azure AI Foundry Agent Service with OpenAPI Specified Tools - Azure AI Foundry,"3,078",-0.6%,"1,575",H,0,10.5%,31.6%,88.7%,30.3%,50.0%,2,1,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-383e938a-1415-2d2e-e05d-1a8b03a1f636&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-383e938a-1415-2d2e-e05d-1a8b03a1f636&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-09,2025-08-07,530,17.2%,9.0%,70.3%,3.4%,0.0%,7%,0%,89%,6/16/2025,aahi,No,,383e938a-1415-2d2e-e05d-1a8b03a1f636,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/native-document-support/managed-identities,Managed identities for storage blobs - Azure AI services,615,8.8%,478,H,1,11.2%,8.6%,86.4%,38.4%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7221b8ac-1367-55e1-bf37-b51eeb91119b&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7221b8ac-1367-55e1-bf37-b51eeb91119b&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180,2025-07-13,2025-03-05,526,85.5%,5.7%,7.8%,1.0%,0.0%,4%,0%,86%,8/28/2024,lajanuar,No,,7221b8ac-1367-55e1-bf37-b51eeb91119b,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/create-hub-terraform,Use Terraform to create an Azure AI Foundry hub - Azure AI Foundry,825,-37.2%,456,H,0,13.5%,25.6%,85.3%,37.8%,100.0%,1,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-a3ed2bf7-cee3-caea-c791-71cb12db95c7&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-a3ed2bf7-cee3-caea-c791-71cb12db95c7&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-25,2025-08-25,519,62.9%,13.0%,21.7%,2.4%,0.0%,13%,0%,85%,2/28/2025,sgilley,No,,a3ed2bf7-cee3-caea-c791-71cb12db95c7,
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/language-service/named-entity-recognition/overview,What is the Named Entity Recognition (NER) feature in Azure AI Language? - Azure AI services,"1,717",-2.2%,"1,196",H,1,10.9%,36.6%,74.7%,28.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-498fecf5-fea6-c953-e17b-6cf81dcb4ac9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-498fecf5-fea6-c953-e17b-6cf81dcb4ac9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-14,2025-07-14,519,30.2%,12.3%,46.1%,11.3%,0.0%,5%,0%,74%,8/28/2024,lajanuar,No,,498fecf5-fea6-c953-e17b-6cf81dcb4ac9,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/data-add,How to add and manage data in your Azure AI Foundry hub-based project - Azure AI Foundry,"1,060",-28.6%,767,H,0,12.1%,26.0%,87.2%,29.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6d315190-16a2-b355-d2bd-985f001f8f17&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6d315190-16a2-b355-d2bd-985f001f8f17&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-28,2025-08-27,518,48.9%,11.9%,32.2%,7.1%,0.0%,2%,0%,87%,2/28/2025,jburchel,No,,6d315190-16a2-b355-d2bd-985f001f8f17,
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/studio-overview,Document Intelligence Studio - Azure AI services,"2,117",-6.6%,"1,373",H,0,11.8%,53.1%,79.8%,26.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-ccd98eaa-be41-aa4f-8f67-c9ce2cff7239&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-ccd98eaa-be41-aa4f-8f67-c9ce2cff7239&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,365,2025-08-13,2025-03-18,511,24.1%,12.1%,62.2%,1.5%,0.0%,2%,0%,80%,8/28/2024,lajanuar,No,,ccd98eaa-be41-aa4f-8f67-c9ce2cff7239,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/agents/how-to/tools/bing-custom-search,How to use Custom Bing Search with Azure AI Foundry Agent Service - Azure OpenAI,"2,124",-13.4%,"1,208",H,0,11.5%,40.9%,81.0%,31.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8b6f1a21-dd22-5f2a-1738-635902b08df1&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8b6f1a21-dd22-5f2a-1738-635902b08df1&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-15,2025-08-15,510,24.0%,19.2%,53.2%,3.5%,0.0%,8%,0%,81%,6/16/2025,aahi,No,,8b6f1a21-dd22-5f2a-1738-635902b08df1,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/agents/how-to/tools/bing-code-samples,Grounding with Bing Search code samples - Azure AI Foundry,"5,072",-13.2%,"2,246",H,0,10.2%,56.3%,92.7%,31.2%,25.0%,4,3,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-950913ef-7bcd-b765-45ef-d940e8b25639&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-950913ef-7bcd-b765-45ef-d940e8b25639&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-08,2025-07-11,505,10.0%,9.2%,79.5%,1.3%,0.0%,16%,0%,93%,6/16/2025,aahi,No,,950913ef-7bcd-b765-45ef-d940e8b25639,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/create-resource-terraform,Use Terraform to create Azure AI Foundry - Azure AI Foundry,"1,165",593.5%,704,H,1,11.0%,24.3%,83.9%,42.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7a236225-d436-95ee-a4a3-27cb98dace92&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7a236225-d436-95ee-a4a3-27cb98dace92&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-08,2025-07-22,504,43.3%,20.0%,31.9%,4.8%,0.0%,14%,0%,84%,7/26/2025,sgilley,No,,7a236225-d436-95ee-a4a3-27cb98dace92,
August 2025,Concepts,faq,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/faq,Azure OpenAI frequently asked questions,"2,311",-4.2%,"1,725",H,0,10.5%,35.4%,78.5%,36.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-63b58f69-55a8-64dc-a4fc-17645194b9e9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-63b58f69-55a8-64dc-a4fc-17645194b9e9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-25,2025-07-02,496,21.5%,22.6%,47.4%,8.5%,0.0%,4%,0%,78%,7/2/2025,mbullwin,No,,63b58f69-55a8-64dc-a4fc-17645194b9e9,
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/custom-neural-voice,Custom voice overview - Speech service - Azure AI services,"1,587",2.9%,"1,122",L,2,19.5%,38.2%,66.8%,38.6%,100.0%,2,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-4e217f43-0245-6382-8246-6b9db36990a9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-4e217f43-0245-6382-8246-6b9db36990a9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,494,31.1%,22.1%,39.0%,7.7%,0.1%,1%,0%,67%,8/28/2024,pafarley,No,,4e217f43-0245-6382-8246-6b9db36990a9,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/train/custom-classifier,Custom classification model - Document Intelligence - Azure AI services,"1,533",-14.7%,892,H,1,16.3%,28.2%,80.8%,38.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-13c532cc-aacc-7fd3-47fa-fefae57b7f08&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-13c532cc-aacc-7fd3-47fa-fefae57b7f08&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,365,2025-02-28,2025-02-27,493,32.2%,17.2%,45.3%,5.4%,0.0%,7%,0%,81%,10/16/2024,lajanuar,No,,13c532cc-aacc-7fd3-47fa-fefae57b7f08,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/get-started-projects-vs-code,Work with the Azure AI Foundry for Visual Studio Code extension - Azure AI Foundry,"3,410",-3.1%,"2,202",H,0,14.6%,27.9%,77.5%,33.9%,100.0%,3,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-211376a0-6b30-435b-d9f5-ec77b1e13fb5&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-211376a0-6b30-435b-d9f5-ec77b1e13fb5&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-05,2025-08-05,492,14.4%,23.4%,60.3%,1.6%,0.3%,6%,0%,77%,4/4/2025,johalexander,No,,211376a0-6b30-435b-d9f5-ec77b1e13fb5,
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/concepts/model-versions,Azure OpenAI in Azure AI Foundry Models model versions - Azure OpenAI,"1,383",2.3%,"1,067",H,0,9.3%,36.7%,86.0%,21.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-4afdd283-5640-a226-aca8-06a8ac2e2598&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-4afdd283-5640-a226-aca8-06a8ac2e2598&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-01,2025-07-31,485,35.1%,12.1%,51.2%,1.6%,0.0%,2%,0%,86%,7/2/2025,mbullwin,No,,4afdd283-5640-a226-aca8-06a8ac2e2598,
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/recover-purge-resources,Recover or purge deleted Azure AI Foundry resources - Azure AI services,"1,439",-14.5%,"1,017",H,1,12.0%,23.5%,86.2%,49.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-c57a8b3c-4396-5c2b-48f6-2c4fb01f4fdb&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-c57a8b3c-4396-5c2b-48f6-2c4fb01f4fdb&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,0,2025-08-29,2025-05-19,483,33.6%,14.5%,49.1%,2.8%,0.0%,7%,1%,86%,8/28/2024,pafarley,No,,c57a8b3c-4396-5c2b-48f6-2c4fb01f4fdb,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/concepts/video-generation,Sora video generation overview (preview),"1,482",7.9%,"1,088",H,1,14.1%,35.5%,72.9%,43.5%,100.0%,2,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-44cbd4fa-19d1-0305-dc5f-22de1ddd1e8b&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-44cbd4fa-19d1-0305-dc5f-22de1ddd1e8b&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,90,2025-07-02,2025-05-29,482,32.5%,31.3%,32.9%,3.2%,0.1%,4%,0%,73%,7/2/2025,pafarley,No,,44cbd4fa-19d1-0305-dc5f-22de1ddd1e8b,
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/speaker-recognition-overview,Speaker recognition overview - Azure AI services,"1,031",-5.4%,723,H,1,13.4%,20.0%,76.6%,44.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-528f3ff2-9e4d-4cad-30f3-d8a3331a57a3&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-528f3ff2-9e4d-4cad-30f3-d8a3331a57a3&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-06-05,482,46.8%,18.4%,28.3%,6.3%,0.2%,7%,0%,76%,8/28/2024,pafarley,No,,528f3ff2-9e4d-4cad-30f3-d8a3331a57a3,"[""data-ai""]"
August 2025,Concepts,quickstart,https://learn.microsoft.com/en-us/azure/ai-foundry/openai/text-to-speech-quickstart,Text to speech with Azure OpenAI in Azure AI Foundry Models - Azure OpenAI,926,-9.7%,633,H,0,10.7%,42.4%,80.3%,39.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-aa25e127-66b6-d168-0494-0be64f5b38e6&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-aa25e127-66b6-d168-0494-0be64f5b38e6&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,90,2025-08-29,2025-08-13,482,52.1%,12.2%,32.4%,3.3%,0.0%,7%,0%,80%,7/2/2025,pafarley,No,,aa25e127-66b6-d168-0494-0be64f5b38e6,
