Notes,NextGen?,NextGen TOC,Parent Path,Name,filename,URL,Is External,ms.author,ms.topic,ms.service,description,zone_pivot_groups,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count,contains_link_no_param,Contains_link_with_param,title,author
,n,,AI services > Language,Text Analytics for Health,ai-services/language-service/text-analytics-for-health/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/language-service/text-analytics-for-health/quickstart?context=/azure/ai-foundry/context/context,False,lajanuar,quickstart,azure-ai-language,Use this quickstart to start using Text Analytics for health.,programming-languages-text-analytics,programming-languages-text-analytics,True,programming-languages-text-analytics,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Quickstart: Use the Text Analytics for health REST API and client library,laujan
,n,,AI services > Language,Text Classification,ai-services/language-service/custom-text-classification/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/language-service/custom-text-classification/quickstart?context=/azure/ai-foundry/context/context,False,lajanuar,quickstart,azure-ai-language,Quickly start building an AI model to identify and apply labels (classify) unstructured text.,usage-custom-language-features,usage-custom-language-features,True,usage-custom-language-features,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Quickstart - Custom text classification,laujan
,n,,AI services > Speech,What is the Speech service?,ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/overview?context=/azure/ai-foundry/context/context,False,pafarley,overview,azure-ai-speech,"The Speech service provides speech to text, text to speech, and speech translation capabilities with an Azure resource. Add speech to your applications, tools, and devices with the Speech SDK, Speech Studio, or REST APIs.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,What is the Speech service?,PatrickFarley
new version,y*,,AI services > Speech,Voice live with Foundry models quickstart,ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/voice-live-quickstart?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-openai,Learn how to use voice live API for real-time voice agents with Azure AI Speech.,voice-live-quickstart,voice-live-quickstart,True,voice-live-quickstart,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Get started with Azure AI Speech voice live for real-time voice agents,PatrickFarley
but kill portal pivot; Python only,y,Model operations,AI services > Speech,Voice live with Foundry agents quickstart,ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/voice-live-agents-quickstart?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-openai,Learn how to use voice live with agents for real-time voice agents with Azure AI Speech.,voice-live-quickstart,voice-live-quickstart,True,voice-live-quickstart,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Get started with Azure AI Speech voice live and Azure AI Foundry Agent Service,PatrickFarley
,y,,AI services > Speech,Real-time speech to text,ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/get-started-speech-to-text?context=/azure/ai-foundry/context/context,False,pafarley,quickstart,azure-ai-speech,"In this quickstart, learn how to use the Speech service for real-time speech to text conversion.",programming-languages-get-started-transcription,programming-languages-get-started-transcription,True,programming-languages-get-started-transcription,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Speech to text quickstart,PatrickFarley
,n,,AI services > Speech,Fast transcription,ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/fast-transcription-create?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,"Learn how to use Azure AI Speech for fast transcriptions, where you submit audio get the transcription results faster than real-time.",,,False,,False,True,True,5,"locale-specified, multi-channel, multilingual-transcription-on, diarization-on, language-identification-on",False,0,True,True,20,"azurecli-interactive, none, json",False,0,False,False,Use the fast transcription API - Speech service,PatrickFarley
"but not this one, find the code? If no, then don't keep",y,,AI services > Speech > Fine-tune your speech model,Custom speech fine-tuning,ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/how-to-custom-speech-create-project?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,Learn about how to customize speech models with fine-tuning.,foundry-speech-studio,foundry-speech-studio,True,foundry-speech-studio,False,True,False,0,,True,2,True,False,0,,False,0,True,True,Customize speech models with fine-tuning,PatrickFarley
,y,Model operations,AI services > Speech > Fine-tune your speech model,Custom voice fine-tuning,ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/professional-voice-create-project?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,Learn about how to create a project for professional voice.,foundry-speech-studio-rest,foundry-speech-studio-rest,True,foundry-speech-studio-rest,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Create a project for professional voice - Speech service,PatrickFarley
"but not this one, find the code? If no, then don't keep",y,,AI services > Speech > Fine-tune your speech model,Custom avatar fine-tuning,ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/text-to-speech-avatar/custom-avatar-create?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,Learn how to create a custom text to speech avatar.,foundry-speech-studio,foundry-speech-studio,True,foundry-speech-studio,False,True,False,0,,False,0,False,False,0,,False,0,False,False,How to create a custom text to speech avatar - Speech service,PatrickFarley
,y,,AI services > Speech,Pronunciation assessment,ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/pronunciation-assessment-tool?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,"The pronunciation assessment tool in the Azure AI Foundry portal gives you feedback on the accuracy and fluency of your speech, no coding required.",,,False,,False,True,True,2,"display, json",True,13,True,True,2,"json, none",False,0,True,False,How to use pronunciation assessment in the Azure AI Foundry portal,PatrickFarley
maybe less languages?  Worth the upkeep?,y,,AI services > Speech,Speech translation,ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/get-started-speech-translation?context=/azure/ai-foundry/context/context,False,pafarley,quickstart,azure-ai-speech,"In this quickstart, you translate speech from one language to text in another language.",programming-languages-speech-translation,programming-languages-speech-translation,True,programming-languages-speech-translation,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Speech translation quickstart - Speech service,PatrickFarley
,y,Model operations,AI services > Speech,Video translation,ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/video-translation-get-started?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,Learn about how to use video translation.,foundry-speech-studio-rest,foundry-speech-studio-rest,True,foundry-speech-studio-rest,False,True,False,0,,False,0,False,False,0,,False,0,False,False,How to use video translation - Speech service,PatrickFarley
,n,,AI services > Speech,Audio content creation,ai-services/speech-service/how-to-audio-content-creation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/speech-service/how-to-audio-content-creation?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-speech,Audio content creation is an online tool that allows you to run text to speech synthesis without writing any code.,foundry-speech-studio,foundry-speech-studio,True,foundry-speech-studio,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Audio content creation tool,PatrickFarley
,n,,AI services > Translator,What is Azure AI Translator?,ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/overview?context=/azure/ai-foundry/context/context,False,lajanuar,overview,azure-ai-translator,"Learn more about Azure AI Translator, a cloud-based neural machine translation solution that translates text across multiple languages and dialects.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,What is Azure AI Translator?,
,n,,AI services > Translator,Azure AI Translator language support,ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/language-support?context=/azure/ai-foundry/context/context,False,lajanuar,reference,azure-ai-translator,Azure AI Translator supports the following languages for text to text translation using Neural Machine Translation (NMT).,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Language support - Translator,laujan
,n,,AI services > Translator,Text translation,ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/text-translation/overview?context=/azure/ai-foundry/context/context,False,lajanuar,overview,azure-ai-translator,"Integrate the Text translation API into your applications, websites, tools, and other solutions for multi-language user experiences.",,,False,,False,True,True,2,"linux, windows",False,0,False,True,2,"curl, none",False,0,False,False,What is Azure Text translation?,laujan
,n,,AI services > Translator,Document translation,ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/document-translation/overview?context=/azure/ai-foundry/context/context,False,lajanuar,overview,azure-ai-translator,An overview of the cloud-based asynchronous batch translation services and processes.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,What is Document translation?,laujan
,n,,AI services > Translator,Custom Translator,ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/custom-translator/overview?context=/azure/ai-foundry/context/context,False,lajanuar,overview,azure-ai-translator,"Custom Translator offers similar capabilities to what Microsoft Translator Hub does for Statistical Machine Translation (SMT), but exclusively for Neural Machine Translation (NMT) systems.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,What is Custom Translator?,laujan
,n,,AI services > Translator,Prebuilt solutions,ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/translator/solutions/overview?context=/azure/ai-foundry/context/context,False,lajanuar,overview,azure-ai-translator,"Integrate the Azure AI Translator prebuilt solutions into your applications, websites, tools, and other solutions.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,What are Azure AI Translator prebuilt solutions?,laujan
