Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools > Function calling,Function calling with Azure Logic Apps,ai-foundry/openai/how-to/assistants-logic-apps.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/assistants-logic-apps,False,aahi,how-to,azure-ai-openai,Learn how to create helpful AI Assistants with Logic apps.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Assistants (preview) > Tools,File search,ai-foundry/openai/how-to/file-search.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/file-search,False,aahi,how-to,azure-ai-openai,Learn how to use Assistants file search.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Content filtering,ai-foundry/openai/how-to/content-filters.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/content-filters,False,mbullwin,how-to,azure-ai-openai,"Learn how to use and configure the content filters that come with Azure AI Foundry, including getting approval for gated modifications.",,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Use blocklists,ai-foundry/openai/how-to/use-blocklists.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/use-blocklists,False,pafarley,how-to,azure-ai-openai,Learn how to use blocklists with Azure OpenAI,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Risks & Safety Monitoring,ai-foundry/openai/how-to/risks-safety-monitor.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/risks-safety-monitor,False,pafarley,how-to,azure-ai-openai,Learn how to check statistics and insights from your Azure OpenAI content filtering activity.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Text data,ai-foundry/openai/concepts/use-your-data.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/use-your-data,False,aahi,quickstart,azure-ai-openai,Use this article to learn about using your data for better text generation in Azure OpenAI.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Network and access configuration,ai-foundry/openai/how-to/on-your-data-configuration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/on-your-data-configuration,False,aahi,how-to,azure-ai-openai,Use this article to learn about configuring Azure OpenAI when using your data for text generation.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Deploy and use web apps,ai-foundry/openai/how-to/use-web-app.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/use-web-app,False,aahi,how-to,azure-ai-openai,Use this article to learn about using the available web app to chat with Azure OpenAI models.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Use the Azure Developer CLI,ai-foundry/openai/how-to/azure-developer-cli.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/azure-developer-cli,False,aahi,quickstart,azure-ai-openai,Use this article to learn how to automate resource deployment for Azure OpenAI On Your Data.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Use your data,Troubleshooting and best practices,ai-foundry/openai/how-to/on-your-data-best-practices.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/on-your-data-best-practices,False,aahi,conceptual,azure-ai-openai,"Learn about the best practices for using Azure OpenAI On Your Data, along with how to fix common problems.",,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Migrate to OpenAI Python v1.x,ai-foundry/openai/how-to/migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/migration,False,mbullwin,how-to,azure-ai-openai,Learn about migrating to the latest release of the OpenAI Python library with Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Migrate to OpenAI JavaScript v4.x,ai-foundry/openai/how-to/migration-javascript.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/migration-javascript,False,mbullwin,how-to,azure-ai-openai,Learn about migrating to the latest release of the OpenAI JavaScript library with Azure OpenAI.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to,Migrate to Azure OpenAI .NET v2.0,ai-foundry/openai/how-to/dotnet-migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/dotnet-migration,False,mbullwin,how-to,azure-ai-openai,Learn about migrating to the latest release of the Azure OpenAI package for .NET.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Models,Manage models,ai-foundry/openai/how-to/working-with-models.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/working-with-models,False,mbullwin,conceptual,azure-ai-openai,"Learn about managing model deployment life cycle, updates, & retirement.",,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Virtual networks with private endpoints,ai-foundry/openai/how-to/network.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/network,False,mbullwin,how-to,azure-ai-openai,How to secure your Azure OpenAI resource inside a virtual network with private endpoints,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Encryption of data at rest,ai-foundry/openai/encrypt-data-at-rest.md,https://learn.microsoft.com/azure/ai-foundry/openai/encrypt-data-at-rest,False,mbullwin,conceptual,azure-ai-openai,Learn how Azure OpenAI encrypts your data when it's persisted to the cloud.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Models > Azure OpenAI in Foundry Models > How-to > Networking and security,Managed identity,ai-foundry/openai/how-to/managed-identity.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/managed-identity,False,mbullwin,how-to,azure-ai-openai,Provides guidance on how to set managed identity with Microsoft Entra ID,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
